YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR
1998,10,15,18.86,88.25,13.07
1998,10,16,18.25,88.94,0.76
1998,10,17,18.37,85.31,0.07
1998,10,18,17.15,85.38,0.02
1998,10,19,15.5,82.69,0
1998,10,20,14.59,78.94,0
1998,10,21,14.28,77.31,0
1998,10,22,14.28,75.5,0
1998,10,23,14.89,76.19,0
1998,10,24,15.56,75.31,0.01
1998,10,25,17.33,81.12,0.27
1998,10,26,18.19,87.62,0.08
1998,10,27,18.62,88.81,2.12
1998,10,28,17.82,89.81,0.7
1998,10,29,16.48,84.25,2.92
1998,10,30,15.99,92.25,9.47
1998,10,31,17.7,90.31,4.54
1998,11,1,17.52,90.81,2.09
1998,11,2,17.82,92.44,3.44
1998,11,3,17.46,85.31,0.54
1998,11,4,17.33,87.69,0.23
1998,11,5,17.21,86.38,2.65
1998,11,6,17.82,88.94,5.05
1998,11,7,18.8,93.44,10.41
1998,11,8,18.43,92.88,6.92
1998,11,9,18.01,90.06,2.68
1998,11,10,17.46,86.94,0.39
1998,11,11,18.01,88.31,0.11
1998,11,12,15.81,84.31,0.53
1998,11,13,13.98,83.81,0.03
1998,11,14,15.81,84.88,0.27
1998,11,15,14.89,83.94,1.47
1998,11,16,13.73,79.38,0
1998,11,17,14.71,75.94,0
1998,11,18,15.69,79.44,1.88
1998,11,19,15.99,84.81,1.18
1998,11,20,15.44,83.19,0.01
1998,11,21,15.01,82.81,0
1998,11,22,14.16,79.25,0
1998,11,23,13.24,76.19,0
1998,11,24,13.55,79,0.12
1998,11,25,13.37,79.62,0.02
1998,11,26,10.13,70.12,0
1998,11,27,9.7,74.69,0
1998,11,28,10.74,76.94,0
1998,11,29,11.96,75.31,0
1998,11,30,13.85,82.62,0.86
1998,12,1,13.24,79.38,0.26
1998,12,2,11.41,75.62,0
1998,12,3,11.41,77.25,0
1998,12,4,11.41,76.06,0
1998,12,5,10.62,72.31,0
1998,12,6,10.13,72.69,0
1998,12,7,10.5,77.44,0
1998,12,8,11.66,79.06,0
1998,12,9,12.27,81.94,0
1998,12,10,12.39,85.38,0.05
1998,12,11,13.43,85.88,0.19
1998,12,12,13.31,84.75,0.21
1998,12,13,12.08,80.94,0
1998,12,14,10.31,77.06,0
1998,12,15,9.77,72.38,0
1998,12,16,10.8,71.69,0
1998,12,17,11.23,74.88,0
1998,12,18,11.54,77.62,0
1998,12,19,10.93,74.69,0
1998,12,20,9.58,66.5,0
1998,12,21,9.4,65.06,0
1998,12,22,9.09,64.5,0
1998,12,23,9.52,65.94,0
1998,12,24,10.44,70.38,0
1998,12,25,10.5,74.88,0
1998,12,26,9.95,72.12,0
1998,12,27,9.16,69.25,0
1998,12,28,8.36,63.75,0
1998,12,29,9.28,68.31,0
1998,12,30,9.95,71.44,0
1998,12,31,9.7,70.44,0
1999,1,1,10.38,73.81,0
1999,1,2,10.38,74.44,0
1999,1,3,8.85,68.12,0
1999,1,4,9.95,73.69,0
1999,1,5,9.77,70.75,0
1999,1,6,10.01,68.31,0
1999,1,7,11.05,69.81,0
1999,1,8,11.41,72,0
1999,1,9,8.3,57.5,0
1999,1,10,7.02,51.56,0
1999,1,11,8.18,61.38,0
1999,1,12,12.21,76.38,0
1999,1,13,12.15,74.25,0.05
1999,1,14,11.78,73.69,0.01
1999,1,15,10.86,70.19,0
1999,1,16,9.64,66.06,0
1999,1,17,9.46,64.62,0
1999,1,18,10.07,67.5,0
1999,1,19,10.44,68.62,0
1999,1,20,10.93,71.19,0
1999,1,21,10.86,70.19,0
1999,1,22,10.31,67.31,0
1999,1,23,10.38,67.44,0
1999,1,24,10.25,63.81,0
1999,1,25,9.22,56.56,0
1999,1,26,8.42,49.94,0
1999,1,27,8.36,49.88,0
1999,1,28,10.44,63.62,0
1999,1,29,11.29,64.5,0
1999,1,30,9.4,55.62,0
1999,1,31,9.58,57.94,0
1999,2,1,10.86,63.69,0
1999,2,2,11.66,66.88,0
1999,2,3,12.02,66.19,0
1999,2,4,12.88,67.38,0.01
1999,2,5,13.61,66.62,0.01
1999,2,6,12.39,62.19,0
1999,2,7,11.6,61.62,0
1999,2,8,11.54,63,5.07
1999,2,9,13.24,70.38,2.11
1999,2,10,12.94,66.56,0
1999,2,11,11.23,60.56,0
1999,2,12,10.86,58.5,0
1999,2,13,11.05,58.06,0
1999,2,14,10.44,52.81,0
1999,2,15,11.84,59.69,0
1999,2,16,10.86,57.12,0
1999,2,17,9.83,54.81,0
1999,2,18,9.09,46.38,0
1999,2,19,10.5,50.94,0
1999,2,20,9.4,50,0
1999,2,21,10.25,52.69,0
1999,2,22,10.38,52.06,0
1999,2,23,9.7,43.88,0
1999,2,24,9.22,41.44,0
1999,2,25,9.03,40.06,0
1999,2,26,8.67,38.06,0
1999,2,27,8.79,39.12,0
1999,2,28,8.12,37.81,0
1999,3,1,8.48,38.56,0
1999,3,2,9.4,42.5,0
1999,3,3,9.22,40.5,0
1999,3,4,8.3,39.81,0
1999,3,5,9.28,44.75,0
1999,3,6,9.4,41.31,0
1999,3,7,8.36,35.25,0
1999,3,8,7.02,28.56,0
1999,3,9,6.47,27.38,0
1999,3,10,7.39,30.5,0
1999,3,11,8.06,34.31,0
1999,3,12,9.89,44.38,0
1999,3,13,11.47,51.75,0
1999,3,14,11.84,50.31,0
1999,3,15,10.93,46.81,0
1999,3,16,10.19,43.31,0
1999,3,17,10.62,43.5,0
1999,3,18,10.07,38.12,0
1999,3,19,11.41,42.12,0
1999,3,20,10.07,35.62,0
1999,3,21,11.29,41.94,0
1999,3,22,11.96,42.44,0
1999,3,23,13.43,47.81,0
1999,3,24,13.79,50.31,0
1999,3,25,13.12,44.56,0
1999,3,26,10.38,38.12,0
1999,3,27,9.77,38.94,0
1999,3,28,8.61,34.12,0
1999,3,29,9.16,36.88,0
1999,3,30,9.77,37.69,0
1999,3,31,8.61,33.56,0
1999,4,1,8.73,34.56,0
1999,4,2,9.4,38.31,0
1999,4,3,9.95,42.69,0
1999,4,4,9.83,45,0
1999,4,5,12.45,48.5,0
1999,4,6,12.82,46.12,0.16
1999,4,7,11.47,41.44,0.52
1999,4,8,11.17,40,0
1999,4,9,11.9,42.19,0
1999,4,10,11.05,36.88,0
1999,4,11,9.58,32.06,0
1999,4,12,9.03,29.69,0
1999,4,13,5.86,20.19,0.01
1999,4,14,3.97,12.5,0
1999,4,15,6.29,22.31,0
1999,4,16,11.78,42.88,0
1999,4,17,10.99,40.75,0
1999,4,18,13.49,49.31,0
1999,4,19,14.83,52.19,0
1999,4,20,13.73,48.31,0
1999,4,21,12.94,47.44,0
1999,4,22,12.82,43.81,0
1999,4,23,12.15,38.44,0.05
1999,4,24,13.06,42.62,0.01
1999,4,25,13.55,42,3.37
1999,4,26,13.12,37.25,0.13
1999,4,27,11.35,31.88,0
1999,4,28,11.9,32.62,0
1999,4,29,13.92,39.62,0.06
1999,4,30,14.89,43.44,0.73
1999,5,1,15.56,46.88,2.02
1999,5,2,14.4,41.5,0.16
1999,5,3,13.92,45,0.07
1999,5,4,14.65,50.75,0.01
1999,5,5,16.36,57.56,8.54
1999,5,6,17.27,64.12,1.86
1999,5,7,16.11,54.94,0
1999,5,8,14.83,46.38,0.76
1999,5,9,15.32,53.44,0.26
1999,5,10,15.87,58.62,0.82
1999,5,11,15.2,55.75,4.7
1999,5,12,16.11,58.19,1.65
1999,5,13,15.69,54.81,0.06
1999,5,14,14.16,47.94,0.14
1999,5,15,15.62,55.81,0.16
1999,5,16,15.01,55.19,0.01
1999,5,17,14.28,47.12,0
1999,5,18,14.59,44.31,0
1999,5,19,14.28,43.06,0
1999,5,20,14.16,43.06,0.32
1999,5,21,13.43,39.62,0.43
1999,5,22,13.98,41.12,0.03
1999,5,23,16.17,56.12,8.02
1999,5,24,16.85,64.31,1.2
1999,5,25,16.66,71.19,5.11
1999,5,26,16.97,69.25,11.71
1999,5,27,16.85,64.38,1.11
1999,5,28,16.17,56.69,0
1999,5,29,16.24,55.69,0
1999,5,30,14.95,52.06,0
1999,5,31,14.89,54.69,0.09
1999,6,1,15.32,59.31,0.44
1999,6,2,14.34,54.88,0.14
1999,6,3,14.83,51.69,5.36
1999,6,4,14.83,52.44,1.85
1999,6,5,14.28,48.69,0.86
1999,6,6,13.92,44.31,0.34
1999,6,7,13.85,42.94,0.36
1999,6,8,14.71,49.5,0.56
1999,6,9,15.44,57.62,0.25
1999,6,10,16.05,63.75,0.23
1999,6,11,15.62,56.19,0.23
1999,6,12,14.95,56.5,0.06
1999,6,13,14.28,51.31,0.34
1999,6,14,14.89,53.81,1.7
1999,6,15,15.81,68.38,10.25
1999,6,16,14.71,70.44,1.01
1999,6,17,14.47,67.62,4.63
1999,6,18,14.83,60.88,0.78
1999,6,19,15.38,58.94,2.82
1999,6,20,15.01,55.12,0.14
1999,6,21,15.01,56,0
1999,6,22,14.65,54.38,0
1999,6,23,15.14,57.12,0.93
1999,6,24,15.14,59.12,0.1
1999,6,25,15.69,61.19,2.8
1999,6,26,16.11,66.62,0.71
1999,6,27,15.87,62.88,0.39
1999,6,28,13.85,52.81,0
1999,6,29,15.08,57.06,4.21
1999,6,30,16.3,65.94,0.38
1999,7,1,14.16,54.38,0.02
1999,7,2,13.37,47.81,0
1999,7,3,13.06,45.88,0.01
1999,7,4,16.11,65.88,5.74
1999,7,5,16.91,68.06,2.24
1999,7,6,18.31,76.56,20.69
1999,7,7,18.43,81.19,6.41
1999,7,8,17.64,78.5,2.79
1999,7,9,17.7,74.88,0.64
1999,7,10,16.97,69.19,0.01
1999,7,11,16.91,69.75,1.61
1999,7,12,16.48,74,3.31
1999,7,13,15.56,66.25,4.78
1999,7,14,16.54,72.19,2.77
1999,7,15,16.97,73.25,12.49
1999,7,16,16.66,73.5,2.51
1999,7,17,16.6,65.94,1.04
1999,7,18,16.91,69.38,0.98
1999,7,19,17.03,69.62,2.33
1999,7,20,16.66,70.75,3.27
1999,7,21,16.11,69.75,4.39
1999,7,22,16.24,69.5,4.4
1999,7,23,15.81,66.62,0.49
1999,7,24,15.75,64.69,0.74
1999,7,25,16.11,67.69,0.74
1999,7,26,15.75,61.38,0.05
1999,7,27,16.17,67.62,3.85
1999,7,28,15.62,65.12,0.6
1999,7,29,15.38,60.19,0.01
1999,7,30,15.44,58.62,0
1999,7,31,16.6,62.38,6.36
1999,8,1,17.52,73.62,6.75
1999,8,2,17.4,76.5,18.15
1999,8,3,16.72,76.44,4.35
1999,8,4,16.3,69.06,1.3
1999,8,5,16.24,68.81,0.54
1999,8,6,15.81,63.62,0.07
1999,8,7,15.87,67.81,2.43
1999,8,8,15.81,64.88,0.81
1999,8,9,15.62,64.31,2.56
1999,8,10,16.36,65.19,0.57
1999,8,11,16.42,61.94,0.08
1999,8,12,16.36,61.44,0.05
1999,8,13,15.56,61.44,0.06
1999,8,14,15.62,63.44,0.21
1999,8,15,16.54,73.94,1.05
1999,8,16,17.03,72.62,1.15
1999,8,17,16.97,71.19,1.61
1999,8,18,17.21,68.56,1.5
1999,8,19,18.25,78.94,7.21
1999,8,20,18.37,81.75,8.68
1999,8,21,16.42,68.12,0.49
1999,8,22,15.99,65.69,0.04
1999,8,23,16.91,69.81,3.12
1999,8,24,17.94,76.81,11.04
1999,8,25,16.48,77.56,2.77
1999,8,26,16.66,77.75,12.21
1999,8,27,17.03,75,1.82
1999,8,28,16.97,79.94,1.56
1999,8,29,17.09,79.19,2.32
1999,8,30,16.54,72.38,4.07
1999,8,31,16.6,72.94,6.31
1999,9,1,16.72,72.12,0.43
1999,9,2,16.17,67.75,0.1
1999,9,3,16.6,71.56,3.49
1999,9,4,16.24,71.19,1.57
1999,9,5,15.75,64.44,0.23
1999,9,6,16.91,73.44,12.27
1999,9,7,17.52,83.12,4.46
1999,9,8,16.97,85.88,6.21
1999,9,9,17.33,83.69,1.98
1999,9,10,17.58,82.69,9.18
1999,9,11,17.64,80.19,3.16
1999,9,12,17.09,73.44,0.34
1999,9,13,16.78,71.44,0.07
1999,9,14,15.93,67.12,0.03
1999,9,15,15.99,65.88,0.04
1999,9,16,15.56,64.31,0.03
1999,9,17,15.62,64.5,0.12
1999,9,18,14.95,65.19,0.12
1999,9,19,15.69,64.12,0.02
1999,9,20,16.6,65.56,0.09
1999,9,21,17.21,69.75,3.32
1999,9,22,17.46,71.06,0.42
1999,9,23,17.88,72.44,4.26
1999,9,24,18.37,77.31,5.75
1999,9,25,18.19,77.56,1.12
1999,9,26,18.13,78.69,0.16
1999,9,27,18.01,77.62,13.32
1999,9,28,18.13,84.25,8.08
1999,9,29,18.31,87.25,8.34
1999,9,30,18.07,86.69,3.48
1999,10,1,17.58,82.25,1.77
1999,10,2,17.46,80.94,8.55
1999,10,3,17.52,81.19,1.37
1999,10,4,17.27,80.69,0.03
1999,10,5,17.7,82.81,3.48
1999,10,6,18.13,87.44,5.47
1999,10,7,18.07,86.94,5.31
1999,10,8,18.19,85.5,3.26
1999,10,9,17.76,83.31,0.34
1999,10,10,17.4,79.75,0.01
1999,10,11,17.46,79.56,0.15
1999,10,12,17.09,76.56,0.16
1999,10,13,16.54,75.38,0.17
1999,10,14,16.66,77.31,3.35
1999,10,15,17.7,86,2.75
1999,10,16,17.46,81.5,6.35
1999,10,17,17.58,78.56,4.76
1999,10,18,16.85,72.25,0.06
1999,10,19,16.42,71.38,0.05
1999,10,20,16.72,73.62,0.11
1999,10,21,17.33,79,0.37
1999,10,22,17.88,86.06,3.03
1999,10,23,17.15,85.19,2.53
1999,10,24,17.27,88,1.01
1999,10,25,17.7,82.38,0.15
1999,10,26,17.7,80.19,1.39
1999,10,27,17.7,77.75,3.62
1999,10,28,13.06,63.5,0.73
1999,10,29,9.83,55.31,0
1999,10,30,9.77,53.25,0
1999,10,31,12.57,60.75,0
1999,11,1,14.53,65.81,0
1999,11,2,15.81,69.38,0.41
1999,11,3,16.24,70.81,0.41
1999,11,4,15.87,69.19,0.01
1999,11,5,16.91,74.56,0.55
1999,11,6,15.93,72.38,0.03
1999,11,7,13.31,65.25,0
1999,11,8,12.7,61.44,0
1999,11,9,12.39,62.12,0
1999,11,10,10.8,57.94,0
1999,11,11,10.01,55.75,0
1999,11,12,9.58,56,0
1999,11,13,8.48,52.88,0
1999,11,14,8.67,53.25,0
1999,11,15,8.73,55.44,0
1999,11,16,8.24,50.38,0
1999,11,17,9.34,56.62,0
1999,11,18,9.09,58.56,0
1999,11,19,9.03,57.06,0.22
1999,11,20,9.09,57.12,3.09
1999,11,21,9.16,57.44,0.63
1999,11,22,10.74,65.5,1.47
1999,11,23,13.24,71.31,0.21
1999,11,24,13.61,71.5,0
1999,11,25,13,68.81,0
1999,11,26,11.96,65.19,0
1999,11,27,11.9,65.12,0.65
1999,11,28,13.92,73.75,3.04
1999,11,29,13.79,71.25,0.14
1999,11,30,11.35,63.81,0.01
1999,12,1,11.29,65.06,0
1999,12,2,9.46,58.31,0
1999,12,3,8.48,56.06,0
1999,12,4,10.01,63.94,0
1999,12,5,10.13,62.75,0
1999,12,6,10.62,64.25,0
1999,12,7,11.41,66.88,0
1999,12,8,11.11,63.25,0
1999,12,9,9.83,58.19,0
1999,12,10,7.93,49.44,0
1999,12,11,6.41,43.06,0
1999,12,12,7.32,47.75,0
1999,12,13,8.06,48.88,0
1999,12,14,7.51,46.81,0
1999,12,15,8.73,54.25,0
1999,12,16,10.5,62.19,0
1999,12,17,9.64,59.94,0
1999,12,18,6.71,45.38,0
1999,12,19,8.18,56.31,0
1999,12,20,9.46,62.75,0
1999,12,21,9.58,59.12,0.05
1999,12,22,11.11,63.25,1.16
1999,12,23,10.07,62.56,0.01
1999,12,24,10.74,65.19,0
1999,12,25,11.29,65.75,0
1999,12,26,11.72,66.25,0
1999,12,27,12.51,68.25,0
1999,12,28,11.6,65.38,0
1999,12,29,11.47,66,0
1999,12,30,10.8,62.69,0
1999,12,31,10.5,61.94,0
2000,1,1,10.25,60.56,0
2000,1,2,10.25,60.88,0
2000,1,3,10.01,58.69,0
2000,1,4,8.73,55.12,0
2000,1,5,9.89,60.31,0
2000,1,6,7.93,48.38,0
2000,1,7,5.25,33.88,0
2000,1,8,9.46,59.25,0
2000,1,9,9.28,57.19,0
2000,1,10,10.62,62,0
2000,1,11,10.93,65.19,0
2000,1,12,11.41,64.75,0
2000,1,13,11.54,60.25,0
2000,1,14,11.54,57.75,0
2000,1,15,10.38,52.12,0
2000,1,16,11.66,57.06,0
2000,1,17,10.13,54.69,0
2000,1,18,10.13,54.88,0
2000,1,19,6.53,35.12,0
2000,1,20,4.33,23.5,0
2000,1,21,9.83,57.06,0
2000,1,22,10.62,58.94,0
2000,1,23,10.07,56.69,0
2000,1,24,10.13,55.12,0
2000,1,25,11.35,62.06,0
2000,1,26,11.17,60.81,0
2000,1,27,10.93,59.56,0
2000,1,28,9.16,52.06,0
2000,1,29,7.75,45,0
2000,1,30,3.85,23.44,0
2000,1,31,9.89,58.25,0
2000,2,1,10.56,59.38,0
2000,2,2,10.07,58.88,0
2000,2,3,11.29,61.06,0
2000,2,4,12.45,61.94,0
2000,2,5,12.94,60.81,0
2000,2,6,12.57,57.25,0.24
2000,2,7,11.66,56.12,0.78
2000,2,8,14.04,64.62,0.3
2000,2,9,13.06,58.5,0
2000,2,10,12.88,56.69,0
2000,2,11,13,58.44,0
2000,2,12,12.39,57.12,0.01
2000,2,13,12.7,59,0.85
2000,2,14,12.02,56.88,0.34
2000,2,15,13.06,60.44,0
2000,2,16,12.76,57.56,0
2000,2,17,11.72,51.12,0.01
2000,2,18,11.17,46.75,0.01
2000,2,19,11.96,51.69,0.85
2000,2,20,13.43,62.25,1.16
2000,2,21,15.56,75.94,12.49
2000,2,22,15.26,73.75,2.99
2000,2,23,14.4,70.19,0.22
2000,2,24,15.26,73.81,1.08
2000,2,25,15.93,78.94,26.14
2000,2,26,15.87,79.5,6.53
2000,2,27,14.65,74.56,1.12
2000,2,28,13.79,69.56,0.72
2000,2,29,11.9,61.56,0.22
2000,3,1,9.28,50.19,0
2000,3,2,7.39,39.81,0
2000,3,3,7.75,39.75,0
2000,3,4,8.42,43.38,0
2000,3,5,10.13,52.56,0
2000,3,6,9.46,48.69,0
2000,3,7,11.29,57.88,0
2000,3,8,13.43,61.62,0
2000,3,9,11.78,53,0
2000,3,10,6.9,33.88,0
2000,3,11,11.23,54.94,0
2000,3,12,12.27,56.06,0
2000,3,13,11.96,51.19,0
2000,3,14,10.74,48.56,0
2000,3,15,12.57,55.19,0
2000,3,16,10.01,45.81,0
2000,3,17,11.66,52.25,0
2000,3,18,12.76,54.44,0
2000,3,19,12.15,50.5,0
2000,3,20,11.17,45.56,0
2000,3,21,11.78,50.81,0
2000,3,22,12.27,53.31,0
2000,3,23,12.21,52.69,0
2000,3,24,11.84,50.88,0
2000,3,25,9.83,41.88,0
2000,3,26,11.29,49,0
2000,3,27,12.51,52.25,0
2000,3,28,12.51,51.19,0.18
2000,3,29,11.41,46.56,0.03
2000,3,30,9.89,39.81,0
2000,3,31,10.56,45.88,0
2000,4,1,14.04,56.06,0.03
2000,4,2,15.14,56.75,0.03
2000,4,3,14.22,54,0
2000,4,4,13.43,52.12,0
2000,4,5,14.04,53.69,0
2000,4,6,14.1,53.31,0
2000,4,7,13.92,55.06,0
2000,4,8,14.34,53.31,0
2000,4,9,12.21,39.31,0.27
2000,4,10,11.84,37.38,0.01
2000,4,11,13.24,43.5,0
2000,4,12,13.73,46.94,0
2000,4,13,14.1,45.69,0.05
2000,4,14,13.79,39.88,0.04
2000,4,15,13.61,39.69,0.06
2000,4,16,13.61,40.06,0.47
2000,4,17,14.22,43.88,0.5
2000,4,18,13.85,45,0
2000,4,19,11.96,42.56,0
2000,4,20,11.66,42.06,0
2000,4,21,10.44,37.06,0
2000,4,22,10.07,33.56,0
2000,4,23,11.11,34.94,0
2000,4,24,10.86,31.94,0
2000,4,25,9.4,29.25,0
2000,4,26,9.83,31.69,0
2000,4,27,9.64,28.75,0
2000,4,28,10.56,31.44,0
2000,4,29,12.57,36.88,0
2000,4,30,13.79,39.81,0
2000,5,1,13.67,40.19,0
2000,5,2,13.61,38.75,0
2000,5,3,12.76,37.94,1.46
2000,5,4,11.84,36.69,0.07
2000,5,5,14.53,49.19,7.86
2000,5,6,16.3,57.75,1.9
2000,5,7,17.03,63.44,8.38
2000,5,8,16.66,63.75,0.67
2000,5,9,15.56,57,0.03
2000,5,10,15.99,53.38,0
2000,5,11,16.3,53.94,0.15
2000,5,12,13.18,38.81,0
2000,5,13,11.9,33.25,0
2000,5,14,10.44,28.94,0
2000,5,15,11.23,29.31,0.22
2000,5,16,13.55,42.31,3.14
2000,5,17,11.78,36.38,0.14
2000,5,18,13.31,39.56,0
2000,5,19,13.24,39.44,0.5
2000,5,20,13.18,39.75,0.03
2000,5,21,12.82,35,0
2000,5,22,14.04,40.88,0
2000,5,23,15.2,46.38,1.84
2000,5,24,17.82,70.38,12.14
2000,5,25,17.64,74.25,0.74
2000,5,26,16.66,66,0
2000,5,27,16.78,64.31,0
2000,5,28,16.6,60.62,0
2000,5,29,15.75,55.69,0
2000,5,30,17.46,66.75,9.16
2000,5,31,16.85,65.75,2.68
2000,6,1,16.36,63.94,0.52
2000,6,2,16.78,65.19,8.48
2000,6,3,17.58,69.56,4.74
2000,6,4,17.88,72.88,10.12
2000,6,5,18.92,79.62,18.06
2000,6,6,18.37,79.62,13.4
2000,6,7,17.4,69.81,1.6
2000,6,8,15.99,61.94,0.17
2000,6,9,16.48,61.06,0.01
2000,6,10,17.64,72.69,0.68
2000,6,11,18.31,78.94,25.47
2000,6,12,18.01,83.88,10.33
2000,6,13,16.48,68.19,0.23
2000,6,14,16.36,64.19,0
2000,6,15,16.17,62.38,0
2000,6,16,16.42,62.62,0.02
2000,6,17,16.54,64.69,0.54
2000,6,18,16.72,73.25,1.94
2000,6,19,16.85,72.12,5.09
2000,6,20,17.21,70.75,4.49
2000,6,21,17.76,74.25,2.86
2000,6,22,16.91,78.94,1.67
2000,6,23,16.72,72.12,2.72
2000,6,24,16.85,67.94,0.4
2000,6,25,15.69,62.81,0.09
2000,6,26,16.05,71.75,1.71
2000,6,27,17.58,74.31,6.15
2000,6,28,17.27,78.81,8.87
2000,6,29,17.76,84.44,32.02
2000,6,30,18.43,84.38,29.23
2000,7,1,16.72,74.56,1.05
2000,7,2,16.97,79.06,3.96
2000,7,3,17.82,82.25,12.18
2000,7,4,18.8,80.38,12.25
2000,7,5,19.1,82.81,3.16
2000,7,6,18.8,83.56,5.06
2000,7,7,18.37,82.69,4.01
2000,7,8,18.31,83,1.24
2000,7,9,17.52,76.12,0.5
2000,7,10,17.09,78.19,1.06
2000,7,11,17.58,78.25,10.17
2000,7,12,17.58,78.38,9.05
2000,7,13,16.72,71.56,1.3
2000,7,14,17.15,73.69,0.26
2000,7,15,16.97,71.88,0
2000,7,16,16.85,73,0.4
2000,7,17,16.91,74.5,1.15
2000,7,18,16.6,71.12,0.52
2000,7,19,16.6,71.75,0.08
2000,7,20,17.03,70.94,0.09
2000,7,21,16.91,70.44,0.01
2000,7,22,17.15,71.62,6.16
2000,7,23,17.15,72.31,0.57
2000,7,24,17.03,76.69,0.56
2000,7,25,16.91,73.31,0.47
2000,7,26,16.48,72.06,0.11
2000,7,27,16.91,73.25,6.83
2000,7,28,17.15,73.38,4.85
2000,7,29,18.07,75.12,3.77
2000,7,30,18.01,76.5,0.47
2000,7,31,17.15,70.75,0
2000,8,1,17.03,71.5,0.38
2000,8,2,16.91,68.75,0.12
2000,8,3,17.46,71.31,0.04
2000,8,4,17.76,73.94,1.37
2000,8,5,18.01,81.06,2.88
2000,8,6,16.78,71.62,0.71
2000,8,7,17.64,71.12,7.8
2000,8,8,17.88,79.56,6.64
2000,8,9,17.7,79.38,20.33
2000,8,10,16.54,82.62,25.31
2000,8,11,16.85,75.31,0.29
2000,8,12,17.88,75.75,0.25
2000,8,13,18.31,76.12,3.2
2000,8,14,18.55,81.88,3.95
2000,8,15,18.07,81.12,1.21
2000,8,16,17.33,76.88,0.38
2000,8,17,16.78,74.88,0.34
2000,8,18,16.54,76.81,8.86
2000,8,19,17.46,78,11.03
2000,8,20,17.76,82.44,22.8
2000,8,21,17.09,86.44,14.71
2000,8,22,17.58,87.88,37.24
2000,8,23,20.08,91.69,87.32
2000,8,24,18.37,86.94,34.37
2000,8,25,18.07,83,5.36
2000,8,26,18.01,87.75,4.93
2000,8,27,17.64,83.44,6.51
2000,8,28,17.94,87.19,0.86
2000,8,29,18.19,84.25,5.69
2000,8,30,18.07,84.88,4.4
2000,8,31,17.64,81.88,0.2
2000,9,1,17.82,81.44,3.92
2000,9,2,18.01,80.69,4.86
2000,9,3,17.88,80.31,3.33
2000,9,4,17.94,80.06,0.53
2000,9,5,17.4,81.25,0.11
2000,9,6,17.46,79.12,1
2000,9,7,17.58,81,0.18
2000,9,8,17.33,78.38,1.56
2000,9,9,17.88,82.81,0.3
2000,9,10,17.7,82.69,0
2000,9,11,17.52,79.81,0
2000,9,12,17.82,78.44,0
2000,9,13,17.7,78.62,0
2000,9,14,17.82,81,0
2000,9,15,17.88,74.75,0
2000,9,16,18.49,77.19,9.3
2000,9,17,19.04,81.75,19.65
2000,9,18,19.47,88.25,12.74
2000,9,19,18.43,81.06,2.96
2000,9,20,18.68,84.62,2.78
2000,9,21,18.31,86.88,1.44
2000,9,22,18.49,87.56,2.03
2000,9,23,18.86,87.75,2.55
2000,9,24,17.94,85.12,1.45
2000,9,25,18.25,85.12,0.49
2000,9,26,18.55,88,6.19
2000,9,27,18.68,87.94,2.03
2000,9,28,18.43,86,0.66
2000,9,29,18.37,82.25,0.29
2000,9,30,18.31,84,7.01
2000,10,1,17.94,81.25,0.46
2000,10,2,17.64,81.19,0
2000,10,3,17.82,85.12,0.01
2000,10,4,17.88,83.31,0.13
2000,10,5,18.01,82.56,0.43
2000,10,6,18.13,85.5,2.2
2000,10,7,18.19,86.56,4.11
2000,10,8,18.31,86.12,4.14
2000,10,9,18.19,81.19,2.05
2000,10,10,18.19,76.81,1.99
2000,10,11,18.49,79.69,8.29
2000,10,12,17.94,77.88,1.32
2000,10,13,18.07,78.81,0.27
2000,10,14,17.27,73.69,5.34
2000,10,15,15.75,72.56,0.04
2000,10,16,13,73.12,0.01
2000,10,17,15.81,76.69,0.75
2000,10,18,18.55,88,5.4
2000,10,19,19.35,90.94,7.81
2000,10,20,19.59,92.44,2.04
2000,10,21,18.62,85.62,0.84
2000,10,22,17.52,81.62,0.19
2000,10,23,15.14,74.56,0
2000,10,24,12.88,65.25,0
2000,10,25,13.12,62.88,0
2000,10,26,13.49,65.81,0
2000,10,27,12.51,63.25,0
2000,10,28,10.8,58.12,0
2000,10,29,11.11,61.12,0
2000,10,30,12.94,68.25,0.07
2000,10,31,14.59,76.56,0.2
2000,11,1,15.32,78.38,0.04
2000,11,2,16.3,83.88,2.78
2000,11,3,17.33,86.06,5.73
2000,11,4,16.91,82.06,0.61
2000,11,5,16.05,77.81,0
2000,11,6,15.32,75.31,0
2000,11,7,14.28,74.12,0
2000,11,8,13.92,77.25,0
2000,11,9,14.34,74.44,0
2000,11,10,14.22,75.75,0
2000,11,11,13.24,72.56,0
2000,11,12,12.21,68.44,0
2000,11,13,12.39,69.69,0
2000,11,14,13.06,72.88,0
2000,11,15,13.31,73.75,0
2000,11,16,12.63,72.56,0
2000,11,17,12.02,70.75,0
2000,11,18,11.05,67.62,0
2000,11,19,11.84,68.94,0.01
2000,11,20,12.02,70.19,0
2000,11,21,13.06,71.56,0
2000,11,22,15.56,78.06,0.85
2000,11,23,15.26,77.88,1.36
2000,11,24,12.51,67,0.04
2000,11,25,9.58,54.44,0
2000,11,26,10.13,59.69,0
2000,11,27,10.99,61,0
2000,11,28,11.54,65.38,0.77
